Subject	Comp	RT	Error
8	comp	434.58032	0
8	incomp	367.704089	1
8	comp	334.655165	0
8	comp	334.643917	0
8	comp	301.265099	0
8	incomp	418.080224	0
8	incomp	484.714479	0
8	comp	267.910651	0
8	comp	351.386008	0
8	comp	401.360088	0
8	comp	368.044994	0
8	incomp	434.753762	0
8	comp	418.119859	0
8	comp	418.020035	0
8	comp	418.110399	0
8	comp	384.688352	0
8	comp	351.374572	0
8	incomp	434.79445	0
8	incomp	367.944759	0
8	incomp	367.99409	0
8	comp	368.000365	0
8	comp	401.394832	0
8	incomp	735.052844	0
8	incomp	434.75054	0
8	incomp	434.784388	0
8	incomp	384.682515	0
8	incomp	434.796442	0
8	comp	384.681385	0
8	comp	334.675516	0
8	comp	351.347879	0
8	comp	301.332001	0
8	incomp	451.355843	0
8	comp	351.328272	0
8	comp	318.007132	0
8	incomp	301.310784	1
8	incomp	418.110115	0
8	incomp	401.333563	0
8	comp	351.254138	0
8	comp	434.754618	0
8	comp	384.684556	0
8	incomp	351.266314	0
8	incomp	418.089969	0
8	incomp	351.331384	0
8	comp	351.291486	0
8	comp	384.625171	0
8	incomp	434.710817	0
8	comp	367.904738	0
8	incomp	368.025765	0
8	comp	368.126906	0
8	comp	384.766629	0
8	incomp	434.784676	0
8	comp	351.280364	0
8	incomp	367.849085	0
8	incomp	418.089909	0
8	comp	451.155351	0
8	comp	367.672241	0
8	comp	384.718976	0
8	incomp	384.68564	0
8	comp	368.060846	0
8	incomp	401.394016	0
8	comp	368.048322	0
8	comp	401.416753	0
8	incomp	418.070299	0
8	incomp	384.763878	0
8	incomp	418.02825	0
8	incomp	451.519434	0
8	incomp	351.390531	0
8	incomp	434.809026	0
8	comp	351.292045	0
8	comp	384.782789	0
8	comp	384.768659	0
8	comp	368.009751	0
8	incomp	334.683792	1
8	comp	418.117842	0
8	comp	351.364283	0
8	comp	368.029783	0
8	incomp	367.978183	0
8	incomp	351.310231	0
8	incomp	818.507494	0
8	comp	468.191056	0
8	comp	468.177165	0
8	incomp	518.178901	0
8	incomp	451.497826	0
8	comp	534.79378	0
8	comp	434.776775	0
8	comp	367.964036	0
8	comp	351.30988	0
8	incomp	401.422389	0
8	comp	368.057959	0
8	comp	584.955516	0
8	comp	368.01279	0
8	incomp	401.425735	0
8	incomp	384.751389	0
8	incomp	434.685199	0
8	incomp	484.860746	0
8	incomp	451.194806	0
8	comp	368.03196	0
8	comp	367.986741	0
8	comp	401.425429	0
8	comp	418.030531	0
8	incomp	317.832015	0
8	incomp	434.759267	0
8	incomp	384.656067	0
8	incomp	401.334967	0
8	incomp	401.273327	0
8	comp	418.092707	0
8	incomp	451.498836	0
8	comp	418.138409	0
8	incomp	434.829345	0
8	incomp	434.782482	0
8	comp	384.634988	0
8	incomp	334.629331	1
8	incomp	468.111771	0
8	comp	418.013752	0
8	incomp	468.036184	0
8	comp	401.42679	0
8	comp	418.033689	0
8	comp	418.044519	0
8	incomp	384.66932	0
8	comp	384.446124	0
8	comp	418.090261	0
8	comp	384.759919	0
8	incomp	351.323901	0
8	comp	551.573896	0
8	comp	401.322101	0
8	incomp	451.484315	0
8	incomp	368.065868	1
8	comp	351.329406	0
8	incomp	367.982469	0
8	incomp	484.856385	0
8	incomp	334.702763	0
8	incomp	468.225319	0
8	comp	384.696954	0
8	comp	401.427508	0
9	comp	618.296993	0
9	comp	501.519622	0
9	incomp	468.158134	0
9	comp	368.057545	0
9	comp	351.364216	0
9	incomp	451.509121	0
9	comp	418.116295	0
9	incomp	501.53958	0
9	comp	401.39566	0
9	incomp	401.375102	0
9	incomp	501.472995	0
9	comp	401.413616	0
9	incomp	367.956013	0
9	incomp	384.732108	0
9	comp	318.025905	0
9	incomp	518.162012	0
9	comp	418.070856	0
9	comp	334.607087	0
9	comp	351.311543	0
9	comp	468.161252	0
9	comp	518.151553	0
9	incomp	484.805856	0
9	incomp	751.821602	0
9	incomp	451.580744	0
9	incomp	417.999673	0
9	incomp	401.392194	0
9	comp	468.11777	0
9	comp	468.09698	0
9	comp	551.500992	0
9	comp	384.754106	0
9	comp	384.674637	0
9	incomp	501.461351	0
9	incomp	501.499195	0
9	comp	434.784478	0
9	comp	318.024313	0
9	incomp	451.401619	0
9	incomp	384.741718	0
9	incomp	468.141718	0
9	comp	468.13665	0
9	comp	351.257723	0
9	incomp	351.351139	0
9	comp	368.066834	0
9	incomp	451.556603	0
9	incomp	468.155163	0
9	comp	701.67878	0
9	incomp	384.738463	0
9	incomp	334.591067	0
9	incomp	301.297788	0
9	comp	368.05472	0
9	incomp	217.894972	0
9	comp	301.261777	0
9	comp	501.569936	0
9	incomp	484.845239	0
9	incomp	735.119383	0
9	comp	368.08112	0
9	incomp	484.707984	0
9	incomp	818.522402	0
9	comp	468.173628	0
9	comp	401.40684	0
9	comp	368.015314	0
9	incomp	451.439787	0
9	incomp	568.268661	0
9	comp	317.95868	0
9	incomp	318.026301	0
9	comp	451.501378	0
9	comp	384.706135	0
9	comp	351.302534	0
9	comp	401.351409	0
9	incomp	451.430018	0
9	comp	451.500321	0
9	incomp	351.343469	0
9	comp	317.966706	0
9	comp	368.081647	0
9	incomp	401.454843	0
9	comp	367.917335	0
9	comp	434.781055	0
9	comp	351.289776	0
9	incomp	384.704097	0
9	comp	384.734398	0
9	comp	334.630426	0
9	comp	317.84786	0
9	comp	317.934355	0
9	comp	451.399038	0
9	incomp	918.700102	0
9	incomp	468.186449	0
9	comp	468.196096	0
9	incomp	551.592959	0
9	comp	568.199913	0
9	incomp	534.893857	0
9	incomp	501.473812	0
9	comp	568.287541	0
9	incomp	401.277871	0
9	incomp	401.387632	0
9	incomp	651.658602	0
9	incomp	384.719136	0
9	incomp	501.539637	0
9	incomp	418.146343	0
9	incomp	434.81276	0
9	comp	484.81129	0
9	incomp	618.181671	0
9	comp	668.365101	0
9	comp	468.183637	0
9	incomp	551.450438	0
9	incomp	418.041293	0
9	incomp	401.354488	0
9	incomp	418.052517	0
9	incomp	384.669989	0
9	comp	434.787699	0
9	incomp	351.387592	0
9	comp	801.781598	0
9	incomp	384.384275	0
9	comp	384.610613	0
9	comp	668.345199	0
9	comp	367.985389	0
9	comp	451.367278	0
9	comp	384.705812	0
9	incomp	384.41942	0
9	comp	417.989386	0
9	comp	384.774422	0
9	comp	384.740795	0
9	comp	351.257998	0
9	incomp	601.519909	0
9	incomp	384.784816	0
9	comp	318.017324	0
9	comp	301.297855	0
9	incomp	334.665281	0
9	incomp	351.355855	0
9	comp	434.760565	0
9	incomp	334.629747	0
9	comp	334.617971	0
9	incomp	384.686851	0
9	comp	368.020055	0
9	incomp	384.724726	0
9	comp	434.735772	0
9	incomp	418.031817	0
9	incomp	368.03708	0
9	incomp	468.174243	0
9	comp	384.755465	0
9	incomp	401.350155	0
9	comp	384.710325	0
9	incomp	351.412314	0
9	incomp	418.142932	0
9	comp	351.344317	0
9	incomp	451.480312	0
9	incomp	434.741815	0
9	comp	368.050114	0
9	comp	351.366588	0
9	comp	367.924803	0
9	incomp	317.98617	0
9	incomp	451.436148	0
9	comp	451.409364	0
9	comp	401.434748	0
9	comp	368.01786	0
9	incomp	334.672227	0
9	comp	368.002952	0
9	comp	368.003803	0
9	comp	334.594672	0
9	incomp	568.202046	0
9	incomp	367.986803	0
9	incomp	317.942319	0
9	comp	417.994129	0
9	incomp	368.074984	0
9	incomp	317.990342	0
9	incomp	418.07229	0
9	comp	501.506435	0
9	incomp	368.07286	0
9	incomp	434.776935	0
9	incomp	468.191287	0
9	incomp	751.812628	0
9	comp	418.003625	0
9	incomp	451.38711	0
9	comp	418.020734	0
9	incomp	501.518047	0
9	comp	384.700929	0
9	incomp	351.359791	0
9	incomp	334.646827	0
9	comp	418.084626	0
9	incomp	368.077936	0
9	incomp	351.407142	0
9	comp	334.631003	0
9	incomp	518.20925	0
9	comp	384.744808	0
9	incomp	418.134424	0
9	incomp	468.142923	0
9	comp	368.039572	0
9	comp	468.090048	0
9	comp	384.754716	0
9	comp	368.095419	0
9	comp	434.761642	0
9	incomp	401.398779	0
9	comp	401.378638	0
9	incomp	367.935785	0
9	comp	351.381297	0
9	incomp	384.743464	0
9	comp	334.657635	0
9	incomp	468.154655	0
9	comp	368.048261	0
9	comp	334.555111	1
9	incomp	651.645195	0
9	comp	401.292911	0
9	comp	751.71061	0
9	incomp	418.139768	0
9	incomp	985.3987	0
9	incomp	401.402685	0
9	comp	418.068602	0
9	comp	351.355035	0
9	incomp	334.631238	0
9	comp	468.167734	0
9	incomp	468.126267	0
9	comp	501.432306	0
9	comp	451.44118	0
9	comp	351.324922	0
9	incomp	368.020813	1
9	incomp	634.985167	0
9	incomp	434.766169	0
9	comp	401.423616	0
9	incomp	501.537751	0
9	incomp	384.714188	1
9	incomp	751.855439	0
9	comp	518.223418	0
9	comp	384.707051	0
9	incomp	418.049087	0
9	incomp	501.546458	0
9	comp	401.423388	0
9	incomp	434.813063	0
9	incomp	334.657791	0
9	comp	401.296754	0
9	incomp	501.569627	0
9	comp	334.713569	0
9	incomp	534.841314	0
9	comp	334.661422	0
9	comp	317.980258	0
9	incomp	334.529607	1
9	incomp	668.307092	0
9	comp	418.010177	0
9	comp	401.338996	0
9	comp	418.149877	0
9	comp	334.565933	0
9	incomp	368.00788	0
9	incomp	568.296746	0
9	incomp	501.465526	0
9	comp	418.048206	0
9	incomp	351.38253	0
9	incomp	351.31795	0
9	comp	334.672086	0
9	comp	418.061357	0
9	incomp	451.502277	0
9	incomp	568.15802	0
9	incomp	401.288599	0
9	incomp	401.455931	0
9	incomp	718.509677	0
9	incomp	501.496578	0
9	comp	384.659252	0
9	comp	468.062061	0
9	incomp	384.749531	0
9	comp	384.676766	0
9	incomp	417.984022	0
9	comp	401.429338	0
9	incomp	401.364361	0
9	comp	367.906835	0
9	incomp	434.830426	0
9	incomp	501.510968	0
9	comp	351.364639	0
9	comp	367.996271	0
9	comp	351.325381	0
9	comp	468.137396	0
9	comp	434.820868	0
9	incomp	418.054098	0
9	comp	368.097835	0
9	incomp	367.998152	0
9	comp	468.197046	0
9	comp	468.176906	0
9	comp	367.996716	0
9	comp	401.37847	0
9	comp	368.035644	0
9	comp	318.005296	0
9	incomp	368.09358	0
9	incomp	451.469099	0
9	incomp	468.112858	0
9	incomp	384.743144	0
9	incomp	451.405966	0
9	incomp	368.009141	0
9	incomp	317.955986	0
9	comp	367.95807	0
9	incomp	368.002023	0
9	comp	301.329259	0
9	incomp	351.293148	0
9	comp	351.36672	0
9	incomp	351.04691	0
9	comp	301.216305	0
9	incomp	368.074357	0
9	comp	367.963279	0
9	incomp	418.113708	0
9	comp	401.449168	0
9	incomp	384.715874	0
9	incomp	368.053194	0
9	comp	317.943148	0
9	comp	334.688448	0
9	comp	451.442244	0
9	incomp	484.831595	0
9	incomp	418.038319	1
9	comp	384.615298	0
9	incomp	401.426961	0
9	comp	334.709188	0
9	incomp	367.969825	0
9	comp	334.626981	0
9	comp	351.379655	0
9	comp	401.380044	0
9	comp	401.43918	1
9	comp	785.121492	0
9	incomp	401.389128	0
9	comp	351.355268	0
9	incomp	451.372368	0
9	incomp	635.015274	0
9	comp	484.793399	0
9	incomp	468.101717	0
9	incomp	451.488403	0
9	incomp	518.131764	0
9	comp	518.098353	0
9	incomp	418.107352	0
9	incomp	668.364928	0
9	comp	401.386696	0
9	comp	384.684527	0
9	comp	384.675474	0
9	comp	368.07711	0
9	comp	351.313522	0
9	incomp	534.890957	0
9	comp	384.775075	0
9	incomp	534.830101	0
9	comp	317.962128	0
9	incomp	401.04625	0
9	comp	368.094584	0
9	comp	351.261224	0
9	incomp	401.420329	0
9	incomp	368.002156	0
9	incomp	451.453882	1
